Date,AVBLS,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIREV,MKPRU,MKTCP,MWNUS,NADDU,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU
2017-06-07,0.990044397351,118913.726386,23.2556515201,0.780356705003,678760110082,307402.771099,886338620.295,5094943.56099,6705146.00153,2883.31369664,47218046131.7,14345800,617593,297416,229843744,1969.64238411,291156,16376312.5,2545677.65511,511.33813564,1474348.2501,371264851.949
2017-06-06,0.964430121951,118764.229682,23.503688307,0.855579798426,678760110082,295172.705862,796468589.3,5533581.08611,6586584.01631,2698.3138125,44183337149.2,14316618,576032,289930,229546328,1767.86585366,284508,16374425,3259528.68114,475.43804182,1282881.03523,168803116.294
2017-06-05,0.982358670807,118606.063142,23.2139449257,0.984106688409,628336862171,249413.359798,627567197.394,5432357.04185,5967104.60829,2516.17314286,41195730259.8,14290963,537387,266044,229256398,1652.44720497,261135,16372375,3486275.16396,441.99355556,1112132.31382,120095754.434
2017-06-04,0.981052463542,118447.903396,24.3679195695,0.90880262731,595921917085,324123.980868,818661057.901,5687700.32189,7190853.40616,2525.76515847,41347691234,14268112,601583,305320,228990354,1590.20833333,294660,16370362.5,3233909.07777,545.64725387,1378176.82264,129006639.128
2017-06-03,0.981988616438,118259.541323,20.6757352841,0.772890482311,595921917085,296956.940546,726398967.485,4325022.11977,5437774.58696,2446.14241429,40038367306.7,14245077,534561,271539,228685034,1859.85616438,266135,16367962.5,2928808.54263,470.15193004,1150058.57723,122456001.785
2017-06-02,0.977746641176,118116.170985,20.217534733,0.683627203684,595921917085,394084.675179,945504768.845,5035984.66001,6245228.67373,2399.24267143,39266335456.5,14218866,610354,319709,228413495,1880.64117647,314252,16366137.5,3357411.23059,569.07004507,1365337.13516,198826825.007
2017-06-01,0.97669645122,117949.954056,18.6239844508,0.701566208749,595921917085,373509.986901,853819146.381,4858244.02495,5808558.0762,2285.93391429,37407051147.5,14191518,614126,321634,228093786,1961.18292683,316863,16364012.5,3330411.62442,570.4198544,1303942.09055,204425185.126
2017-05-31,0.980603117318,117789.775838,18.1852083599,0.707056037254,595921917085,399669.580918,894942260.97,5302595.61259,6132063.83141,2239.20534286,36637793849.6,14164776,634488,347961,227772152,1943.91620112,342419,16361962.5,3826430.14816,588.38790095,1317521.33148,148703191.104
2017-05-30,0.977900741722,117614.24788,16.858043357,0.944378883639,595921917085,252272.097234,574153810.848,4473139.31565,5260813.81305,2275.9307,37233600371.1,14137661,594355,321638,227424191,2130.05298013,317854,16359725,2525128.96458,494.90441559,1126368.15301,133826839.147
2017-05-29,0.977982139394,117466.584868,17.6779335513,1.0492940194,595921917085,236729.170669,519142526.077,4887867.46412,5262057.4296,2192.9808,35872423567,14109805,592662,308143,227102553,1867.53333333,300226,16357837.5,2786546.06827,421.48503001,924308.578299,185870201.067
2017-05-28,0.991460916667,117305.217815,15.951717804,0.819121572073,595921917085,320932.558954,646375171.124,4976737.78165,5121736.68364,2014.0529625,32941397092.7,14086510,651462,331914,226794410,1975.67857143,327292,16355775,2657377.9514,528.8278222,1065087.24195,321289966.613
2017-05-27,0.958775267974,117138.652381,15.8084363445,0.556801655695,595921917085,427853.657633,946402388.928,4532386.194,5119620.43586,2211.97685714,36173950629.2,14060114,641520,333340,226462496,2178.69281046,328442,16353675,2804635.98055,469.79624965,1039178.4318,324426983.641
2017-05-26,0.976875766871,116991.959765,17.2939697342,0.500690328332,595921917085,506576.477916,1209302552.28,4828620.58577,5871333.85971,2387.20628571,39035030222.5,14025468,659055,350114,226129156,2147.93865031,343608,16351762.5,3530884.92878,498.87943053,1190928.11237,401279047.703
2017-05-25,0.970548168831,116832.729015,16.8471840496,0.532235249098,595921917085,450541.376389,1071925264.37,4562009.63318,5524488.081,2379.19383333,38899164896.7,13984593,631835,338642,225779042,2198.97402597,327095,16349725,3588186.52071,472.94001691,1125215.97177,248904779.148
2017-05-24,0.978685166667,116683.264597,15.9792159908,0.572348306922,584152236545,448744.852999,1026598216.67,4976737.78165,5668946.09242,2287.7102875,37399030238,13948531,687290,367710,225440400,2188.75,354151,16347800,4112953.88938,468.38356854,1071525.90824,203482045.58
2017-05-23,0.96680039726,116518.845489,14.2301217269,0.525074094982,559970892890,425013.929218,888560604.105,4064100.39426,4499105.2965,2090.6623125,34173338961.4,13911418,604610,327868,225072690,2245.67123288,318975,16345700,3323799.86456,406.63804239,850142.830054,295717901.863
2017-05-22,0.99036370068,116377.692631,13.7475987597,0.821703201554,559970892890,266554.694229,545513367.88,4091936.69834,4331490.18988,2046.5344625,33448303438.3,13880971,608719,326057,224744822,2218.07482993,316206,16343875,2312823.37124,352.78845637,721993.733933,128454137.154
2017-05-21,0.967212927273,116232.109167,14.2575930595,0.738231064117,559970892890,331908.798397,681378820.786,4592990.1716,4862316.83169,2052.9097875,33548728731.4,13855725,646325,352805,224418765,2138.21212121,343449,16342037.5,2804084.67105,387.7538543,796023.682633,136549462.18
2017-05-20,0.971260817073,116072.519034,15.3041348099,0.569499072393,559970892890,437720.104359,858596952.49,4565153.86753,4746879.57975,1961.5204875,32051195727.7,13831826,633617,319502,224065960,1948.18292683,309333,16339975,2945763.68201,442.811934,868584.68065,154137281.048
2017-05-19,0.974609492958,115913.23226,14.2447085626,0.607714253476,559970892890,356585.582904,677185578.423,3952755.17798,3986174.98086,1899.0828875,31027073784.8,13805977,570189,288904,223746458,2034.53521127,280634,16337925,3210225.94467,392.02141315,744481.157247,110766531.518
2017-05-18,0.981881941935,115774.837712,13.7951247381,0.467339209074,559970892890,518560.408616,937290192.578,4314627.1309,4241263.69916,1807.4850625,29527347103.8,13780592,591515,317527,223457554,2048.56129032,307080,16336150,4046479.13624,485.9361122,878322.264131,132248945.78
2017-05-17,0.973960871212,115622.646011,14.8159947344,0.599276873484,559970892890,332635.73046,578464171.297,3674392.13728,3356331.71175,1739.031975,28405717823.9,13754432,453290,233977,223140027,1772.5530303,228555,16334212.5,2799129.21608,343.40900559,597199.241224,108385267.369
2017-05-16,0.970711982353,115494.083176,12.8349285318,0.611154504174,559970892890,401257.57948,691417744.077,4732171.69195,4090703.34962,1723.1269375,28143078402.2,13728806,636246,329229,222906050,1936.64117647,320922,16332562.5,3103702.08604,327.30377033,563985.943401,102816017.733
2017-05-15,0.975085658537,115329.062139,11.2974352361,0.95387123084,559970892890,246099.908301,437151327.764,4565153.86753,4018027.923,1776.3165,29008025583.5,13703661,691330,369098,222576821,2250.59756098,361974,16330437.5,2545656.41774,297.47622441,528411.925777,61547076.2306
2017-05-14,0.955090025316,115169.148091,12.2491675743,0.907749731145,559970892890,250751.316401,444311275.691,4398136.04311,3885820.58741,1771.9200125,28932596583.1,13681547,623293,329266,222207723,2083.96202532,322439,16328387.5,3010157.61382,301.19440047,533692.385846,111469417.308
2017-05-13,0.954580519481,115018.243867,12.1687961628,0.653365190185,559970892890,343919.542872,591706179.241,4286790.82683,3731717.8665,1720.4785,28089241688.4,13658065,600568,317698,221878457,2062.97402597,310036,16326412.5,3073037.69219,322.05057537,554081.090837,139214052.652
2017-05-12,0.961242696296,114871.238467,12.1530775385,0.539797510546,559970892890,364410.763427,663588561.074,3757901.04949,3468076.52628,1820.9905625,29726737675.1,13634929,568521,294743,221560759,2183.28148148,288009,16324487.5,3043753.15753,279.58022914,509112.958726,151505814.831
2017-05-11,0.960165790541,114741.470703,12.1903368715,0.51746433604,555092980097,416118.524308,733569624.873,4119773.00241,3665040.51375,1762.88625,28775239681.5,13611433,592447,311391,221266016,2103.99324324,302641,16322800,3874769.785,303.26495895,534621.62624,131817395.911
2017-05-10,0.987786522581,114599.366166,11.5852089405,0.50650095447,521974519553,442341.028947,761394965.372,4021861.58655,3715393.61083,1721.28497143,28093005954.4,13587310,621156,332879,220954625,2147.60645161,326342,16320950,3162517.25139,302.96153363,521483.134758,167512042.528
2017-05-09,0.968144155556,114446.259255,11.53276529,0.58574543265,521974519553,438151.014032,718838977.073,4670548.93922,4062173.2011,1640.619225,26773285640.5,13564021,691480,365096,220621746,2028.31111111,356775,16319012.5,3877215.60056,316.4495528,519173.220066,139627613.286
2017-05-08,0.964836443114,114271.993307,11.492055046,0.853642248137,521974519553,276993.758857,425425969.14,4333231.51583,3505619.68821,1535.86842857,25060400380.2,13542684,581369,316011,220256650,1892.28143713,309348,16316762.5,2213326.70431,277.03575031,425490.462487,62492472.1885
2017-05-07,0.964933172619,114110.865621,10.3014088267,0.789491583354,521974519553,303559.118702,473676745.126,4359179.00994,3610789.2028,1560.4102,25457585279.7,13523985,677421,363022,219940639,2160.8452381,357071,16314675,2713257.08179,296.57369266,462776.615078,68907283.7541
2017-05-06,0.961245868217,113948.756848,10.7532052605,0.501872072951,521974519553,373364.406097,572492738.292,3347226.73977,2779169.81696,1533.33507143,25012643352.8,13503518,523629,267193,219577617,2071.26356589,261046,16312575,2863316.31076,261.31168454,400678.370479,136654833.459
2017-05-05,0.971046744048,113824.756131,10.2346342765,0.604810658058,521974519553,397991.610868,600287612.489,4359179.00994,3500746.02212,1508.292125,24601696289.9,13480936,676230,354737,219310424,2111.5297619,347771,16310962.5,2892428.85816,307.09568071,463189.996836,178681011.557
2017-05-04,0.995290871212,113661.620278,9.69134714199,0.59760329173,521974519553,317492.173042,478643852.401,3425069.22209,2760373.22543,1507.57685714,24586863671.3,13459052,547221,295149,218955687,2235.97727273,289205,16308862.5,2625551.8358,247.34367708,372889.603326,98768076.0224
2017-05-03,0.980238126582,113530.241883,9.79647179243,0.710110783021,521974519553,316525.212062,459618754.831,4099704.06887,3149553.46759,1452.0762875,23679316586.5,13439324,609090,333161,218660538,2108.61392405,327015,16307212.5,2531694.30523,272.67966183,395951.671027,86306466.1608
2017-05-02,0.977420893333,113375.364259,10.108887545,0.673534353684,521974519553,312196.230838,442436010.509,3892124.11602,2878277.98219,1417.1728125,23107339286.4,13419295,542847,294786,218327377,1965.24,288424,16305237.5,2509004.84643,227.7488656,322759.500406,102136864.537
2017-05-01,0.971893516556,113228.751125,10.0304456894,1.04485550537,521974519553,199722.126995,270224936.574,3918071.61012,2720215.54725,1353.0045,22058522827.6,13401555,526652,281489,218032591,1864.16556291,276157,16303362.5,1786432.98479,199.30763935,269664.132925,43853713.715
2017-04-30,0.971570312139,113081.995204,9.46079590275,0.901246698178,521974519553,268392.271074,358298055.711,4488916.48047,3119178.52112,1334.9790375,21762127405.3,13386157,634025,341319,217751102,1972.94219653,335709,16301475,2085973.14816,256.37648122,342257.228137,45569576.9202
2017-04-29,0.996674536765,112913.91354,8.50262129962,0.614733573083,521974519553,317159.218356,422232300.367,3528859.19852,2501502.23129,1331.29442857,21699183920.8,13369326,582826,305271,217409783,2244.63970588,299621,16299312.5,2454474.32372,249.68419536,332403.178185,61518505.2532
2017-04-28,0.967617979592,112778.365803,9.457037685,0.698469763883,521839702599,299790.688729,403324576.013,3814281.6337,2725014.34977,1345.3539125,21926056741.3,13350970,554691,297884,217104512,2026.42176871,291567,16297612.5,2636893.44726,256.44731571,345012.399541,62204334.6149
2017-04-27,0.971854882353,112636.12596,8.47900685278,0.757250840046,520808749422,286080.062654,374510235.061,3961100.13396,2740621.52331,1309.109875,21332959973.3,13332202,606556,334471,216806628,2186.08496732,328038,16295775,2429753.95319,253.84367765,332309.265118,64754541.4959
2017-04-26,0.966010324324,112487.432163,8.34219325569,0.691851912531,520808749422,306659.177474,392344255.717,3831652.41717,2615123.62125,1279.4146875,20846606998.6,13313643,580200,325387,216472157,2198.56081081,319182,16293862.5,3246840.06083,271.62738431,347524.065013,45876269.7682
2017-04-25,0.963089903226,112344.462635,9.85703683643,0.796504847753,520808749422,218198.468561,275563451.446,3210303.37655,2119150.85645,1262.902775,20575227796.6,13295023,449880,222671,216146770,1795.73387097,217457,16292012.5,1940799.63447,187.96137981,237376.948155,39096538.3348
2017-04-24,0.947631065359,112225.039487,11.5206570483,1.30565235808,520808749422,159473.77434,216214543.25,3961100.13396,2732614.9,1257.9881125,22086609057.5,13277259,490003,245039,215924099,1601.5620915,240651,16290462.5,1577942.29955,169.67309519,230042.782459,48203962.2633
2017-04-23,0.973032510345,112080.051934,9.99490594306,1.12881985532,520808749422,176541.944081,237925578.037,3753983.78709,2596344.05,1261.311225,21952078835,13261327,530089,268712,215679060,1853.1862069,264058,16288550,1746209.31233,180.34051775,243044.915772,47589977.2338
2017-04-22,0.975939323353,111938.96222,9.35638425136,0.899135666304,520808749422,259347.855714,343765582.749,4323553.74099,2983037.75,1258.3614125,21588070556.2,13245107,612635,330354,215410348,1978.16766467,324844,16286737.5,2339052.35666,244.38907052,323937.712974,42287714.168
2017-04-21,0.974164381295,111775.980353,9.4421464126,0.702248282538,520808749422,280159.869525,362526871.165,3598646.52693,2456659,1241.686325,21072337100,13228570,491206,269625,215079994,1939.74820144,264274,16284650,2242157.58692,229.9178721,297513.726497,61652281.0263
2017-04-20,0.984213174825,111640.571504,8.16253486916,0.795967200077,520808749422,250893.423652,318007414.479,3702204.70037,2444373.75,1217.9300875,20638607437.5,13210892,566248,310104,214810369,2168.55944056,303579,16282925,2176695.98999,209.52935942,265578.463065,38464163.437
2017-04-19,0.955539787671,111499.82902,8.55355069115,0.722743202641,520808749422,282978.361578,358703371.136,3779873.33045,2500974.8,1216.18674286,20637969895,13193214,553138,303091,214500265,2075.96575342,296133,16281137.5,2456420.95456,220.20687325,279134.232532,51782316.244
2017-04-18,0.930786485507,111360.320211,9.63652604719,0.673646350614,520808749422,282897.449596,350736258.009,3572756.98357,2278752.4,1205.634875,20183091637.5,13174781,469209,245184,214197174,1776.69565217,239335,16279312.5,2451805.09495,180.72834518,224067.002354,45260449.2431
2017-04-17,0.927419253425,111231.871676,11.3667456451,0.967587853049,520808749422,205031.126696,248846278.471,3779873.33045,2320594.4,1186.9274125,19756107948.8,13157931,429263,211829,213951990,1450.88356164,206989,16277587.5,1902570.09487,158.85627688,192803.863249,19916836.2631
2017-04-16,0.991744397351,111096.468465,9.20635177223,0.902678556808,520808749422,231541.159316,277386308.86,3909321.04724,2416965,1184.88067143,19498363475,13143766,520821,271976,213740161,1801.16556291,267026,16275762.5,1615444.75654,202.57239533,242681.729605,21547006.6688
2017-04-15,0.995109366906,110946.715061,8.19901334621,0.664859951414,520808749422,296751.889044,357882778.187,3598646.52693,2292003,1185.26005714,19626308325,13129058,558990,290208,213468185,2087.82733813,284730,16273887.5,2216168.37031,235.48446532,283994.265176,43219939.6909
2017-04-14,0.972980299213,110808.394859,9.38142880835,0.726301789138,517807877352,248404.682723,295378008.226,3287972.00662,2072006.75,1180.0237125,19349213565,13112613,449521,228679,213177977,1800.62204724,224281,16272150,2143228.00546,216.66765492,257639.508465,61700362.5584
2017-04-13,0.982567295775,110684.826361,8.79843869512,0.753654945648,499635929816,263669.099908,324655762.716,3526859.22387,2357939.5,1218.92205,20033943606.2,13095200,548651,278093,212949298,1958.40140845,273122,16270562.5,2068435.88266,212.1552116,261226.712043,41882984.8895
2017-04-12,0.962831892216,110545.301805,9.30970584813,0.804764101136,499635929816,287518.624789,356178072.388,4147785.14356,2769337.4,1226.6170375,20153773955,13078292,582103,307893,212671205,1843.67065868,302546,16268787.5,2024632.20662,226.34667638,280398.2627,39985187.8193
